DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;;
7;8;2016;49,3703125;54,28645833;47,38645833;36,278125;39,23072917;47,709375;4;;;;;;;;
8;8;2016;54,28645833;47,38645833;36,278125;39,23072917;47,709375;45,49230769;4;;;;;;;;
9;8;2016;47,38645833;36,278125;39,23072917;47,709375;45,49230769;42,32678571;2;;;;;;;;
10;8;2016;36,278125;39,23072917;47,709375;45,49230769;42,32678571;32,69940476;2;;;;;;;;
11;8;2016;39,23072917;47,709375;45,49230769;42,32678571;32,69940476;32,89502762;2;;;;;;;;
12;8;2016;47,709375;45,49230769;42,32678571;32,69940476;32,89502762;27,75208333;2;;;;;;;;
13;8;2016;45,49230769;42,32678571;32,69940476;32,89502762;27,75208333;31,21302083;1;;;;;;;;
14;8;2016;42,32678571;32,69940476;32,89502762;27,75208333;31,21302083;35,12760417;3;;;;;;;;
15;8;2016;32,69940476;32,89502762;27,75208333;31,21302083;35,12760417;35,1609375;3;;;;;;;;
16;8;2016;32,89502762;27,75208333;31,21302083;35,12760417;35,1609375;32,77928994;2;;;;;;;;
17;8;2016;27,75208333;31,21302083;35,12760417;35,1609375;32,77928994;38,83928571;3;;;;;;;;
18;8;2016;31,21302083;35,12760417;35,1609375;32,77928994;38,83928571;56,925;1;;;;;;;;
19;8;2016;35,12760417;35,1609375;32,77928994;38,83928571;56,925;58,32142857;1;;;;;;;;
20;8;2016;35,1609375;32,77928994;38,83928571;56,925;58,32142857;51,66130952;3;;;;;;;;
21;8;2016;32,77928994;38,83928571;56,925;58,32142857;51,66130952;54,99940476;2;;;;;;;;
22;8;2016;38,83928571;56,925;58,32142857;51,66130952;54,99940476;52,26428571;4;;;;;;;;
23;8;2016;56,925;58,32142857;51,66130952;54,99940476;52,26428571;44,70357143;3;;;;;;;;
24;8;2016;58,32142857;51,66130952;54,99940476;52,26428571;44,70357143;35,08993711;1;;;;;;;;
25;8;2016;51,66130952;54,99940476;52,26428571;44,70357143;35,08993711;64,83205128;4;;;;;;;;
26;8;2016;54,99940476;52,26428571;44,70357143;35,08993711;64,83205128;64,02722222;2;;;;;;;;
27;8;2016;52,26428571;44,70357143;35,08993711;64,83205128;64,02722222;78,2828125;1;;;;;;;;
28;8;2016;44,70357143;35,08993711;64,83205128;64,02722222;78,2828125;67,37708333;3;;;;;;;;
29;8;2016;35,08993711;64,83205128;64,02722222;78,2828125;67,37708333;61,1765625;3;;;;;;;;
30;8;2016;64,83205128;64,02722222;78,2828125;67,37708333;61,1765625;42,16145833;2;;;;;;;;
31;8;2016;64,02722222;78,2828125;67,37708333;61,1765625;42,16145833;57,69114583;5;;;;;;;;
1;9;2016;78,2828125;67,37708333;61,1765625;42,16145833;57,69114583;51,39583333;8;;;;;;;;
2;9;2016;67,37708333;61,1765625;42,16145833;57,69114583;51,39583333;61,67760417;6;;;;;;;;
3;9;2016;61,1765625;42,16145833;57,69114583;51,39583333;61,67760417;69,82346369;3;;;;;;;;
4;9;2016;42,16145833;57,69114583;51,39583333;61,67760417;69,82346369;85,61972789;4;;;;;;;;
5;9;2016;57,69114583;51,39583333;61,67760417;69,82346369;85,61972789;66,32986111;5;;;;;;;;
6;9;2016;51,39583333;61,67760417;69,82346369;85,61972789;66,32986111;39,76180556;3;;;;;;;;
7;9;2016;61,67760417;69,82346369;85,61972789;66,32986111;39,76180556;63,35347222;6;;;;;;;;
8;9;2016;69,82346369;85,61972789;66,32986111;39,76180556;63,35347222;82,93815789;4;;;;;;;;
9;9;2016;85,61972789;66,32986111;39,76180556;63,35347222;82,93815789;76,59107143;4;;;;;;;;
10;9;2016;66,32986111;39,76180556;63,35347222;82,93815789;76,59107143;64,36488095;5;;;;;;;;
11;9;2016;39,76180556;63,35347222;82,93815789;76,59107143;64,36488095;64,84850299;3;;;;;;;;
12;9;2016;63,35347222;82,93815789;76,59107143;64,36488095;64,84850299;46,38333333;5;;;;;;;;
13;9;2016;82,93815789;76,59107143;64,36488095;64,84850299;46,38333333;47,54107143;4;;;;;;;;
14;9;2016;76,59107143;64,36488095;64,84850299;46,38333333;47,54107143;84,50416667;6;;;;;;;;
15;9;2016;64,36488095;64,84850299;46,38333333;47,54107143;84,50416667;90,11488095;3;;;;;;;;
16;9;2016;64,84850299;46,38333333;47,54107143;84,50416667;90,11488095;66,51032258;6;;;;;;;;
17;9;2016;46,38333333;47,54107143;84,50416667;90,11488095;66,51032258;73,71614907;1;;;;;;;;
