DAY;MONTH;YEAR;Valore;Valore;Valore;Valore;Valore;Valore;COUNT;;;;;;;
8;10;2017;53,1625;124,38;146,0142857;107,2191667;166,3641667;199,9525;3;;;;;;;
9;10;2017;124,38;146,0142857;107,2191667;166,3641667;199,9525;137,8483333;4;;;;;;;
10;10;2017;146,0142857;107,2191667;166,3641667;199,9525;137,8483333;143,6558333;5;;;;;;;
11;10;2017;107,2191667;166,3641667;199,9525;137,8483333;143,6558333;210,7416667;3;;;;;;;
12;10;2017;166,3641667;199,9525;137,8483333;143,6558333;210,7416667;241,005;9;;;;;;;
13;10;2017;199,9525;137,8483333;143,6558333;210,7416667;241,005;203,13;3;;;;;;;
14;10;2017;137,8483333;143,6558333;210,7416667;241,005;203,13;105,5925;1;;;;;;;
15;10;2017;143,6558333;210,7416667;241,005;203,13;105,5925;65,83076923;3;;;;;;;
16;10;2017;210,7416667;241,005;203,13;105,5925;65,83076923;48,12;3;;;;;;;
17;10;2017;241,005;203,13;105,5925;65,83076923;48,12;55,24173913;9;;;;;;;
18;10;2017;203,13;105,5925;65,83076923;48,12;55,24173913;61,68;8;;;;;;;
19;10;2017;105,5925;65,83076923;48,12;55,24173913;61,68;173,5583333;8;;;;;;;
20;10;2017;65,83076923;48,12;55,24173913;61,68;173,5583333;257,4781513;3;;;;;;;
21;10;2017;48,12;55,24173913;61,68;173,5583333;257,4781513;394,3;2;;;;;;;
22;10;2017;55,24173913;61,68;173,5583333;257,4781513;394,3;;3;;;;;;;
23;10;2017;61,68;173,5583333;257,4781513;394,3;;;4;;;;;;;
24;10;2017;173,5583333;257,4781513;394,3;;;54,23695652;2;;;;;;;
25;10;2017;257,4781513;394,3;;;54,23695652;118,234375;5;;;;;;;
26;10;2017;394,3;;;54,23695652;118,234375;144,7117647;3;;;;;;;
27;10;2017;;;54,23695652;118,234375;144,7117647;186,9025;9;;;;;;;
28;10;2017;;54,23695652;118,234375;144,7117647;186,9025;195,0178571;5;;;;;;;
29;10;2017;54,23695652;118,234375;144,7117647;186,9025;195,0178571;151,0875;1;;;;;;;
30;10;2017;118,234375;144,7117647;186,9025;195,0178571;151,0875;100,2875;3;;;;;;;
31;10;2017;144,7117647;186,9025;195,0178571;151,0875;100,2875;83,4;3;;;;;;;
1;11;2017;186,9025;195,0178571;151,0875;100,2875;83,4;;5;;;;;;;
2;11;2017;195,0178571;151,0875;100,2875;83,4;;;6;;;;;;;
3;11;2017;151,0875;100,2875;83,4;;;;4;;;;;;;
4;11;2017;100,2875;83,4;;;;;8;;;;;;;
5;11;2017;83,4;;;;;182,4356522;2;;;;;;;
6;11;2017;;;;;182,4356522;195,6566667;5;;;;;;;
7;11;2017;;;;182,4356522;195,6566667;133,8916667;2;;;;;;;
8;11;2017;;;182,4356522;195,6566667;133,8916667;107,2294118;6;;;;;;;
9;11;2017;;182,4356522;195,6566667;133,8916667;107,2294118;175,504386;4;;;;;;;
10;11;2017;182,4356522;195,6566667;133,8916667;107,2294118;175,504386;339,5554054;3;;;;;;;
11;11;2017;195,6566667;133,8916667;107,2294118;175,504386;339,5554054;320,229661;3;;;;;;;
12;11;2017;133,8916667;107,2294118;175,504386;339,5554054;320,229661;506,9608247;6;;;;;;;
13;11;2017;107,2294118;175,504386;339,5554054;320,229661;506,9608247;318,6537815;4;;;;;;;
14;11;2017;175,504386;339,5554054;320,229661;506,9608247;318,6537815;196,0683333;2;;;;;;;
15;11;2017;339,5554054;320,229661;506,9608247;318,6537815;196,0683333;246,8298969;5;;;;;;;
16;11;2017;320,229661;506,9608247;318,6537815;196,0683333;246,8298969;272,6552083;4;;;;;;;
17;11;2017;506,9608247;318,6537815;196,0683333;246,8298969;272,6552083;238,79375;4;;;;;;;
18;11;2017;318,6537815;196,0683333;246,8298969;272,6552083;238,79375;176,73;3;;;;;;;
19;11;2017;196,0683333;246,8298969;272,6552083;238,79375;176,73;315,2083333;2;;;;;;;
20;11;2017;246,8298969;272,6552083;238,79375;176,73;315,2083333;185,3875;5;;;;;;;
21;11;2017;272,6552083;238,79375;176,73;315,2083333;185,3875;73,73589744;7;;;;;;;
22;11;2017;238,79375;176,73;315,2083333;185,3875;73,73589744;245,3408333;4;;;;;;;
23;11;2017;176,73;315,2083333;185,3875;73,73589744;245,3408333;285,2241667;5;;;;;;;
24;11;2017;315,2083333;185,3875;73,73589744;245,3408333;285,2241667;141,3466667;6;;;;;;;
25;11;2017;185,3875;73,73589744;245,3408333;285,2241667;141,3466667;173,6791667;5;;;;;;;
26;11;2017;73,73589744;245,3408333;285,2241667;141,3466667;173,6791667;173,605;6;;;;;;;
27;11;2017;245,3408333;285,2241667;141,3466667;173,6791667;173,605;120,1241667;4;;;;;;;
28;11;2017;285,2241667;141,3466667;173,6791667;173,605;120,1241667;196,91;7;;;;;;;
29;11;2017;141,3466667;173,6791667;173,605;120,1241667;196,91;244,2483333;5;;;;;;;
30;11;2017;173,6791667;173,605;120,1241667;196,91;244,2483333;323,9784314;7;;;;;;;
1;12;2017;173,605;120,1241667;196,91;244,2483333;323,9784314;365,42;2;;;;;;;
2;12;2017;120,1241667;196,91;244,2483333;323,9784314;365,42;305,7625;3;;;;;;;
3;12;2017;196,91;244,2483333;323,9784314;365,42;305,7625;192,4958333;5;;;;;;;
4;12;2017;244,2483333;323,9784314;365,42;305,7625;192,4958333;129;5;;;;;;;
5;12;2017;323,9784314;365,42;305,7625;192,4958333;129;130,5965217;5;;;;;;;
6;12;2017;365,42;305,7625;192,4958333;129;130,5965217;183,8158333;5;;;;;;;
7;12;2017;305,7625;192,4958333;129;130,5965217;183,8158333;245,5275;2;;;;;;;
8;12;2017;192,4958333;129;130,5965217;183,8158333;245,5275;258,6672269;4;;;;;;;
9;12;2017;129;130,5965217;183,8158333;245,5275;258,6672269;250,7008333;3;;;;;;;
10;12;2017;130,5965217;183,8158333;245,5275;258,6672269;250,7008333;229,972549;1;;;;;;;
11;12;2017;183,8158333;245,5275;258,6672269;250,7008333;229,972549;166,4479167;8;;;;;;;
12;12;2017;245,5275;258,6672269;250,7008333;229,972549;166,4479167;115,3196581;5;;;;;;;
13;12;2017;258,6672269;250,7008333;229,972549;166,4479167;115,3196581;237,4433333;8;;;;;;;
14;12;2017;250,7008333;229,972549;166,4479167;115,3196581;237,4433333;295,3890909;1;;;;;;;
15;12;2017;229,972549;166,4479167;115,3196581;237,4433333;295,3890909;279,4592593;6;;;;;;;
16;12;2017;166,4479167;115,3196581;237,4433333;295,3890909;279,4592593;350,0129032;6;;;;;;;
17;12;2017;115,3196581;237,4433333;295,3890909;279,4592593;350,0129032;339,4224299;2;;;;;;;
18;12;2017;237,4433333;295,3890909;279,4592593;350,0129032;339,4224299;344,3816667;8;;;;;;;
19;12;2017;295,3890909;279,4592593;350,0129032;339,4224299;344,3816667;319,5291667;4;;;;;;;
20;12;2017;279,4592593;350,0129032;339,4224299;344,3816667;319,5291667;223,1925;4;;;;;;;
21;12;2017;350,0129032;339,4224299;344,3816667;319,5291667;223,1925;108,7839623;7;;;;;;;
22;12;2017;339,4224299;344,3816667;319,5291667;223,1925;108,7839623;107,0333333;5;;;;;;;
23;12;2017;344,3816667;319,5291667;223,1925;108,7839623;107,0333333;85,24038462;3;;;;;;;
24;12;2017;319,5291667;223,1925;108,7839623;107,0333333;85,24038462;121,715;4;;;;;;;
25;12;2017;223,1925;108,7839623;107,0333333;85,24038462;121,715;112,1016667;2;;;;;;;
26;12;2017;108,7839623;107,0333333;85,24038462;121,715;112,1016667;162,3266667;7;;;;;;;
27;12;2017;107,0333333;85,24038462;121,715;112,1016667;162,3266667;;3;;;;;;;
28;12;2017;85,24038462;121,715;112,1016667;162,3266667;;;6;;;;;;;
29;12;2017;121,715;112,1016667;162,3266667;;;;7;;;;;;;
30;12;2017;112,1016667;162,3266667;;;;;3;;;;;;;
31;12;2017;162,3266667;;;;;;6;;;;;;;
